CODFILIAL,CODGERENTE,CODSUPERVISOR,CODUSUR,CODFORNEC,VLVENDA,QT,QTCLIENTE,QTPED
2,8.0,51,1182,3461,33.0,20.0,1,1
2,1.0,59,1186,3209,273.06,159.0,4,4
2,7.0,59,1186,3209,118.53,54.0,2,2
2,7.0,59,1186,3248,6.45,5.0,1,1
2,1.0,59,1187,3209,97.48,41.0,2,2
2,7.0,59,1187,3209,72.78,30.0,3,3
2,7.0,59,1187,3248,11.04,3.0,1,1
2,8.0,51,1189,346,24.96,12.0,1,1
2,1.0,51,1190,1203,73.6,20.0,1,1
2,5.0,56,1193,346,130.8,15.0,1,1
2,5.0,56,1193,403,139.2,24.0,1,1
2,5.0,56,1193,2993,239.16,27.0,2,2
2,5.0,56,1193,3209,127.48,64.0,6,7
2,5.0,56,1193,3248,92.88,72.0,1,1
2,5.0,56,1193,3314,153.45,57.0,4,4
2,5.0,56,1193,3330,857.16,312.0,10,10
2,5.0,56,1193,3461,308.79,117.0,6,6
2,2.0,37,1197,3209,15.72,12.0,1,1
2,,63,1197,3209,126.84,96.0,4,4
2,1.0,49,1199,403,1248.0,300.0,2,2
2,1.0,49,1199,405,583.26,42.0,4,5
2,1.0,49,1199,975,247.38,42.0,3,5
2,1.0,49,1199,1203,3904.24,1112.0,21,26
2,1.0,49,1199,2993,466.14,53.0,4,4
2,1.0,49,1199,3461,29.76,12.0,1,1
2,1.0,49,1199,3468,75.18,8.0,1,1
2,8.0,66,1201,346,420.88,88.0,2,2
2,8.0,66,1201,975,494.76,84.0,3,4
2,8.0,66,1201,2993,243.3,29.0,1,1
2,8.0,66,1201,3209,97.44,36.0,1,1
2,8.0,66,1201,3248,108.34,27.0,2,2
2,8.0,66,1201,3314,704.97,783.0,6,6
2,8.0,66,1201,3461,632.88,264.0,7,7
2,8.0,66,1201,3592,813.96,204.0,2,2
2,,63,1202,3209,97.2,36.0,1,1
2,6.0,60,1204,3446,11415.43,402.0,17,17
2,7.0,58,1207,3248,232.2,180.0,2,2
2,4.0,31,1208,346,180.08,58.0,7,7
2,4.0,31,1208,975,685.74,150.0,5,13
2,4.0,31,1208,1203,88.32,24.0,2,2
2,4.0,31,1208,2971,6555.44,167.0,4,4
2,4.0,31,1208,3209,2374.8,1101.0,16,41
2,4.0,31,1208,3248,1729.42,922.0,23,37
2,4.0,31,1208,3314,8658.12,9141.0,43,94
2,4.0,31,1208,3330,643.41,309.0,9,11
2,4.0,31,1208,3356,2154.06,146.0,8,14
2,4.0,31,1208,3461,13219.35,5817.0,51,141
2,4.0,31,1208,3486,1947.71,168.0,19,30
2,4.0,31,1208,3549,9351.07,1329.0,23,26
2,4.0,31,1208,3570,244.28,64.0,4,4
2,4.0,31,1208,3571,7732.37,2284.0,46,80
2,4.0,31,1208,3592,2207.25,535.0,10,12
2,10.0,31,1208,975,247.38,42.0,2,5
2,10.0,31,1208,3209,2089.33,915.0,17,31
2,10.0,31,1208,3248,2316.11,1517.0,15,30
2,10.0,31,1208,3314,4961.07,3258.0,16,25
2,10.0,31,1208,3461,42856.31,21750.0,33,96
2,10.0,31,1208,3486,486.24,39.0,7,9
2,10.0,31,1208,3549,11804.9,1672.0,12,21
2,10.0,31,1208,3571,361.37,61.0,3,4
2,10.0,31,1208,3592,521.46,120.0,3,5
2,4.0,54,1211,405,4947.08,581.0,37,113
2,4.0,54,1211,2993,4198.41,471.0,16,36
2,4.0,54,1211,3468,155.6,31.0,3,3
2,10.0,54,1211,405,6920.28,933.0,21,65
2,10.0,54,1211,2993,2859.32,332.0,15,27
2,1.0,55,1213,19,196.65,21.0,3,3
2,1.0,55,1213,346,909.43,333.0,13,16
2,1.0,55,1213,403,60977.54,14131.0,40,94
2,1.0,55,1213,405,2325.6,306.0,44,76
2,1.0,55,1213,1203,3254.66,832.0,13,24
2,1.0,55,1213,2993,3014.71,294.0,16,29
2,1.0,55,1213,3209,8072.55,4003.0,45,106
2,1.0,55,1213,3248,3179.16,658.0,26,44
2,1.0,55,1213,3314,8381.43,8853.0,45,90
2,1.0,55,1213,3330,2601.18,934.0,15,17
2,1.0,55,1213,3356,1786.92,126.0,5,7
2,1.0,55,1213,3446,417.41,9.0,2,2
2,1.0,55,1213,3461,19079.96,7774.0,57,168
2,1.0,55,1213,3486,7441.45,1062.0,25,34
2,1.0,55,1213,3549,2970.23,423.0,11,18
2,1.0,55,1213,3570,1496.4,345.0,11,18
2,1.0,55,1213,3571,9120.03,2537.0,35,72
2,1.0,55,1213,3592,3139.26,750.0,11,15
2,1.0,55,1213,3743,901.2,30.0,3,4
2,,55,1213,403,0.0,0.0,1,1
2,4.0,65,1219,3248,145.04,64.0,1,2
2,4.0,65,1220,3446,3585.15,15.0,1,1
2,4.0,65,1223,3549,372.5,50.0,3,3
2,1.0,55,1225,405,10.42,2.0,2,2
2,1.0,55,1225,3209,141.48,108.0,1,2
2,1.0,55,1225,3248,609.48,138.0,4,5
2,1.0,55,1225,3314,98.28,108.0,4,4
2,1.0,55,1225,3330,467.1,168.0,3,3
2,1.0,55,1225,3356,175.85,10.0,1,1
2,1.0,55,1225,3461,834.4,362.0,8,8
2,1.0,55,1225,3486,1308.87,167.0,5,6
2,1.0,55,1225,3570,153.22,42.0,3,3
2,1.0,26,1227,346,1031.82,354.0,18,30
2,1.0,26,1227,405,561.25,46.0,3,8
2,1.0,26,1227,1203,47.16,12.0,2,3
2,1.0,26,1227,2993,2188.94,251.0,8,25
2,1.0,26,1227,3209,2554.58,1315.0,36,61
2,1.0,26,1227,3248,2256.29,610.0,19,45
2,1.0,26,1227,3314,4598.37,4509.0,28,63
2,1.0,26,1227,3330,963.57,385.0,17,18
2,1.0,26,1227,3356,86.94,6.0,1,2
2,1.0,26,1227,3461,5916.81,2809.0,42,101
2,1.0,26,1227,3468,236.06,14.0,1,4
2,1.0,26,1227,3486,583.0,80.0,5,6
2,1.0,26,1227,3549,2.35,1.0,1,1
2,1.0,26,1227,3570,675.93,204.0,6,12
2,1.0,26,1227,3571,1866.63,690.0,28,42
2,1.0,26,1227,3592,171.41,40.0,2,2
2,1.0,26,1227,3743,343.88,11.0,1,3
2,5.0,56,1231,2993,31.08,3.0,1,1
2,5.0,56,1231,3209,168.72,84.0,6,10
2,5.0,56,1231,3314,104.22,108.0,2,2
2,5.0,56,1231,3330,168.42,51.0,2,2
2,5.0,56,1231,3461,6857.35,2579.0,32,52
2,5.0,56,1231,3486,415.41,41.0,4,5
2,5.0,56,1231,3549,35.77,4.0,1,1
2,5.0,56,1231,3571,776.24,208.0,9,11
2,5.0,56,1232,346,62.46,42.0,3,4
2,5.0,56,1232,1203,22.08,6.0,1,1
2,5.0,56,1232,2993,25.02,3.0,1,1
2,5.0,56,1232,3209,129.72,57.0,2,3
2,5.0,56,1232,3314,2254.26,2394.0,14,20
2,5.0,56,1232,3461,1608.29,628.0,21,25
2,5.0,56,1232,3486,384.16,71.0,5,5
2,5.0,56,1232,3571,619.13,183.0,11,12
2,5.0,56,1233,3330,118.44,36.0,1,1
2,5.0,56,1233,3461,287.32,68.0,1,1
2,1.0,55,1248,346,2406.56,302.0,7,17
2,1.0,55,1248,403,41971.56,10142.0,12,33
2,1.0,55,1248,405,514.45,46.0,5,7
2,1.0,55,1248,1203,1899.99,431.0,10,13
2,1.0,55,1248,2971,99.78,2.0,1,1
2,1.0,55,1248,2993,66.09,5.0,1,1
2,1.0,55,1248,3209,2305.79,1709.0,15,26
2,1.0,55,1248,3248,4674.01,1004.0,18,35
2,1.0,55,1248,3314,2464.29,2088.0,22,31
2,1.0,55,1248,3330,857.49,387.0,10,13
2,1.0,55,1248,3356,434.7,30.0,2,2
2,1.0,55,1248,3461,3068.0,1670.0,17,25
2,1.0,55,1248,3486,1014.8,240.0,4,4
2,1.0,55,1248,3570,1347.99,437.0,8,8
2,1.0,55,1248,3571,6549.91,1797.0,28,40
2,1.0,55,1248,3592,943.32,134.0,3,3
2,1.0,55,1248,3743,814.12,28.0,2,4
2,8.0,51,1249,3209,36.58,22.0,2,2
2,8.0,51,1249,3314,26.73,27.0,1,1
2,8.0,51,1249,3461,30.0,12.0,1,1
2,1.0,52,1249,19,56.94,6.0,1,1
2,1.0,52,1249,346,31.8,18.0,2,2
2,1.0,52,1249,403,23.52,4.0,1,1
2,1.0,52,1249,405,1106.51,89.0,4,11
2,1.0,52,1249,975,746.34,126.0,4,8
2,1.0,52,1249,2993,677.49,88.0,5,7
2,1.0,52,1249,3209,4734.29,2309.0,38,62
2,1.0,52,1249,3248,486.71,123.0,10,15
2,1.0,52,1249,3314,1436.88,1491.0,18,26
2,1.0,52,1249,3330,744.86,382.0,13,16
2,1.0,52,1249,3461,5899.02,2296.0,47,72
2,1.0,52,1249,3468,568.14,47.0,1,2
2,1.0,52,1249,3486,23.76,6.0,1,1
2,1.0,52,1249,3549,1220.3,176.0,5,8
2,1.0,52,1249,3570,214.06,30.0,3,5
2,1.0,52,1249,3571,410.59,109.0,9,10
2,1.0,52,1249,3592,143.64,36.0,1,1
2,1.0,52,1249,3743,720.96,24.0,2,3
2,5.0,56,1250,3209,186.92,100.0,2,5
2,5.0,56,1250,3314,1166.13,1215.0,6,7
2,5.0,56,1250,3330,63.66,18.0,2,2
2,5.0,56,1250,3461,1664.42,700.0,3,7
2,5.0,56,1251,3314,1952.31,1923.0,18,29
2,5.0,56,1251,3461,207.42,72.0,4,6
2,5.0,56,1255,3209,57.36,32.0,1,1
2,5.0,56,1255,3314,624.51,621.0,6,8
2,5.0,56,1255,3330,15.96,6.0,1,1
2,5.0,56,1255,3461,372.14,97.0,4,5
2,5.0,56,1255,3486,107.6,20.0,2,2
2,5.0,56,1255,3571,313.92,108.0,3,3
2,5.0,56,1257,346,46.14,6.0,1,1
2,5.0,56,1257,3209,87.19,53.0,2,2
2,5.0,56,1257,3314,294.03,297.0,4,4
2,5.0,56,1257,3330,118.44,36.0,1,1
2,5.0,56,1257,3461,805.21,270.0,7,9
2,4.0,31,1262,19,31.83,3.0,1,1
2,4.0,31,1262,346,188.97,41.0,2,2
2,4.0,31,1262,975,70.68,12.0,1,1
2,4.0,31,1262,1203,47.16,12.0,1,1
2,4.0,31,1262,2971,50.0,1.0,1,1
2,4.0,31,1262,3209,34.44,24.0,2,2
2,4.0,31,1262,3248,225.12,69.0,4,4
2,4.0,31,1262,3314,1175.85,1161.0,20,23
2,4.0,31,1262,3330,21.0,12.0,1,1
2,4.0,31,1262,3461,2452.47,1039.0,24,30
2,4.0,31,1262,3486,270.78,42.0,4,5
2,4.0,31,1262,3570,54.6,12.0,1,1
2,4.0,31,1262,3571,1080.1,272.0,17,17
2,4.0,31,1262,3592,1142.76,270.0,11,11
2,10.0,31,1262,346,303.18,66.0,3,3
2,10.0,31,1262,1203,94.32,24.0,1,1
2,10.0,31,1262,3209,136.62,78.0,5,5
2,10.0,31,1262,3248,122.64,60.0,1,1
2,10.0,31,1262,3314,511.65,513.0,7,8
2,10.0,31,1262,3330,131.22,54.0,2,2
2,10.0,31,1262,3461,984.58,366.0,11,13
2,10.0,31,1262,3486,41.5,10.0,1,1
2,10.0,31,1262,3549,157.8,20.0,1,1
2,10.0,31,1262,3571,248.96,64.0,5,6
2,10.0,31,1262,3592,741.36,180.0,5,5
2,4.0,65,1262,346,8.49,1.0,1,1
2,4.0,65,1262,3209,11.88,12.0,1,1
2,4.0,65,1262,3314,53.46,54.0,1,1
2,4.0,65,1262,3461,62.7,30.0,1,1
2,10.0,65,1262,346,7.69,1.0,1,1
2,10.0,65,1262,1203,39.3,10.0,1,1
2,10.0,65,1262,3209,17.76,12.0,1,1
2,10.0,65,1262,3330,83.76,24.0,1,2
2,10.0,65,1262,3461,84.84,36.0,2,2
2,10.0,76,1262,3314,26.73,27.0,1,1
2,7.0,59,1264,3461,58.8,24.0,1,1
2,1.0,52,1266,19,30.0,3.0,1,1
2,1.0,52,1266,346,170.5,44.0,3,5
2,1.0,52,1266,403,6746.4,1560.0,9,19
2,1.0,52,1266,405,2517.5,290.0,15,32
2,1.0,52,1266,975,35.34,6.0,1,1
2,1.0,52,1266,1203,33451.2,8402.0,64,230
2,1.0,52,1266,2971,155.88,3.0,1,1
2,1.0,52,1266,2993,759.2,82.0,7,11
2,1.0,52,1266,3209,1488.04,735.0,24,35
2,1.0,52,1266,3248,1808.45,787.0,14,23
2,1.0,52,1266,3314,2274.75,2187.0,11,31
2,1.0,52,1266,3330,823.54,272.0,7,11
2,1.0,52,1266,3356,35.59,1.0,1,1
2,1.0,52,1266,3461,8151.58,3591.0,34,75
2,1.0,52,1266,3486,419.32,72.0,6,8
2,1.0,52,1266,3549,149.8,20.0,1,1
2,1.0,52,1266,3570,587.95,153.0,8,13
2,1.0,52,1266,3571,468.72,122.0,8,10
2,1.0,52,1266,3743,1531.8,51.0,7,10
